typeStatus,catalogNumber,occurrenceDetails,occurrenceRemarks,recordNumber,recordedBy,individualID,individualCount,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,otherCatalogNumbers,previousIdentifications,associatedMedia,associatedReferences,associatedOccurrences,associatedSequences,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy ,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,eventID,samplingProtocol,samplingEffort,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,fieldNotes,eventRemarks,type,modified,language,rights,rightsHolder,accessRights,bibliographicCitation,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,source,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1442414427,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,423,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3947819,-59.1386711,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,24/04/2012,22:18,,,,,,,"Soft brown silty clay, top ~5cm looser, more cohesive below. Generally less cohesive though containing small lumps of very cohesive clay. Coarse sand and variously coloured gravel up to 1.5cm in diameter in sieve residue.",52MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1443214435,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,423,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3947819,-59.1386711,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,24/04/2012,22:18,,,,,,,"Soft brown silty clay, top ~5cm looser, more cohesive below. Generally less cohesive though containing small lumps of very cohesive clay. Coarse sand and variously coloured gravel up to 1.5cm in diameter in sieve residue.",52MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1446014463,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245260,-59.064154,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,21:28,,,,,,,"Soft silty brown clay, a little stiffer than before, slightly stiffer from approximately 5cm deep. Various types of gravel up to 2.5cm diameter in sieve residue.",55MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1447214475,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245260,-59.064154,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,22:15,,,,,,,"Soft silty brown clay, a little stiffer than before, slightly stiffer from approximately 5cm deep. Mostly black gravel up to 1.5cm diameter in sieve residue.",55MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1456014563,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,447,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245538,-59.106096,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,17/03/2012,23:30,,,,,,,"Soft brown silty clay, stiffer from 8cm, fine black sand/silt on top. Gravel up to 1cm, mostly black, in sieve residue",64MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1457214575,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,446,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.258443,-59.125159,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,12:40,,,,,,,"Soft brown silty clay, looser surface becoming more cohesive at depth with a very stiff, slightly darker sediment at base of sample. Occasional pebble and dark sand in sieve residue.",65MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1460414607,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,445,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.258322,-59.105824,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,09:53,,,,,,,"Soft brown silty clay, looser surface becoming more cohesive at depth with a very stiff, slightly darker sediment at base of sample. Occasional pebble and dark sand in sieve residue.",66MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1462414627,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,440,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.285634,-59.095870,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,19/03/2012,07:48,,,,,,,Silty brown clay with mottled darker patches on surface. Cohesive with looser surface. Occasional pebble and dark sand in sieve residue.,68MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1463214635,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,442,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.288790,-59.100570,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,19/03/2012,09:42,,,,,,,Silty brown clay with mottled darker patches on surface. Cohesive with looser surface. Occasional pebble and dark sand in sieve residue,69MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1474014743,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,438,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.338532,-59.145600,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,22/03/2012,15:37,,,,,,,Brown silty clay with mottled darker patches on surface. Slightly more cohesive than usual but slightly looser on surface. Maybe slightly greyer towards base of core. ~100ml mostly black gravel 1cm or less in diameter and dark sand in sieve residue. ,74MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1482414827,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,446,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.248841,-59.186777,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,17/03/2012,08:26,,,,,,,"Soft, brown silty clay with a fine layer of black silt.",79MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1485614859,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,443,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.261497,-59.167245,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,16/03/2012,14:15,,,,,,,"Soft, brown silty clay with a fine layer of black silt. Some gravel in the MFA sieve residue.",82MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1486814871,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,440,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.362666,-59.120488,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/03/2012,16:42,,,,,,,Silty brown clay with a fine layer of black sand on surface and a little gravel in sieve residue.  Slightly more cohesive than previous stations.,90MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1487614879,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,4,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,451,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2506689,-59.1136986,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,16/04/2012,16:32,,,,,,,"Soft brown silty clay, quite cohesive. Coarse black sand and in sieve residue. ",9MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1488914893,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,460,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.2504547,-59.0862200,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/04/2012,05:47,,,,,,,"Soft silty brown clay, darker mottling on surface, top 3-5cm
looser, more cohesive below. Very cohesive. Dark coarse
sand and gravel up to 2cm in sieve residu",10MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1500915013,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,452,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3044189,-59.0852225,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,23/04/2012,12:13,,,,,,,"Soft brown silty clay. Darker mottling on surface. Top 5-10cm looser, more cohesive below. Dark sand and gravel up to 3cm in diameter in sieve residue.",28MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1504915053,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,442,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3230311,-59.1674461,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,15/04/2012,04:17,,,,,,,Brown silty clay with mottled darker patches on surface. Slightly looser for top 5-10cm becoming stiffer and maybe greyer towards bottom. Coarse dark sand  and occasional pebble up to 2cm in diameter in sieve residue. ,31MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1512415128,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,450,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3403947,-59.0845558,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,23/04/2012,17:09,,,,,,,"Soft brown silty clay. Darker mottling on surface. Top 5-8cm looser, more cohesive below. Less cohesive than previous samples. Dark, coarse sand and gravel in sieve residue.",40MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1525415258,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,426,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.3943581,-59.0835533,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,25/04/2012,17:28,,,,,,,"Soft silty brown clay, darker mottling on surface, top 3-5cm looser, more cohesive below. Not as cohesive. Black sand and gravel up to 1cm in sieve residue.",54MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1528915293,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,453,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.241796,-59.049656,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,18/03/2012,14:53,,,,,,,"Thin veneer of black silt on loose clay, more cohesiveMFB",58MFB,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1533915343,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,448,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.245731,-59.125493,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,17/03/2012,22:13,,,,,,,"Soft brown silty clay, stiffer from 8cm, fine black sand/silt on top. Gravel up to 1cm, mostly black, in sieve residue",63MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1539415398,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,440,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.285634,-59.095870,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,19/03/2012,07:03,,,,,,,Silty brown clay with mottled darker patches on surface. Cohesive with looser surface. Occasional pebble and dark sand in sieve residue.,68MFA,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
other material,NHM.2018.1546915473,,Sea Lion Field Development Environmental Baseline Survey,,Gardline,,5,,,,,,,specimen fixed in 4  formalin and stored in 80% IMS,,,,,,,,,,,,,,,Nichomache cf. lumbricalis,"Nichomache cf. lumbricalis (Fabricius, 1780) ",,,,,,,Animalia,Annelida,,,Maldanidae,Nichomache,,lumbricalis,,,,"(Fabricius, 1780)",,,,,,,,,,SW Atlantic,,,Falkland Islands,,North Falkland Basin,,,North Falkland Basin (Sea Lion oil exploration),,,,,,,449,,,,"RRS Ernest Shackleton, project no. 9030",,,,,,-49.298355,-59.095609,WGS84,,,,,,,,,,,,,Lenka Neal,01/10/15,,,,,,,,,,,,,,,,,,,,,,,Box Corer,,22/03/2012,12:24,,,,,,,Brown silty clay with mottled darker patches on surface. Cohesive but slightly looser on surface. Maybe slightly greyer towards base of core. Occasional pebble and dark sand in sieve residue. Glassy fluff around edges of spade,71MFC,0.5mm mesh,,,,en,,,,,,,,NHMUK,ZOO,Falkland Islands Sea Lion Field Development Environmental Baseline Survey,,PreservedSpecimen,,,,,,,,,,,,,,,,,,,,,,,
